NOPD_Item,Type_,TypeText,MapX,MapY,TimeCreate,TimeDispatch,TimeClosed,Disposition,DispositionText,BLOCK_ADDRESS,Zip
I2372914,98,DRIVING WHILE UNDER INFLUENCE,3669897,535970,9/19/2014 01:14:07,9/19/2014 01:14:07,9/19/2014 01:14:35,NAT,Necessary Action Taken,Tulane Ave & S Pierce St (1K02),70119
I2373914,98,DRIVING WHILE UNDER INFLUENCE,3667995,518521,9/19/2014 01:18:38,9/19/2014 01:18:38,9/19/2014 02:38:30,NAT,Necessary Action Taken,052XX Magazine St,70115
I2377114,98,DRIVING WHILE UNDER INFLUENCE,3670310,518716,9/19/2014 02:08:00,9/19/2014 02:08:00,9/19/2014 03:21:29,NAT,Necessary Action Taken,Cadiz St & Magazine St,70115
C1173714,98,DRIVING WHILE UNDER INFLUENCE,3721962,557974,3/9/2014 18:38:49,,3/9/2014 22:39:40,NAT,Necessary Action Taken,I-510 N & Chef Menteur Hwy (7M01),
I2383014,98,DRIVING WHILE UNDER INFLUENCE,3666159,543920,9/19/2014 03:39:13,9/19/2014 03:39:13,9/19/2014 04:43:07,NAT,Necessary Action Taken,I-10 W & West End Blvd Exit,70124
I2384214,98,DRIVING WHILE UNDER INFLUENCE,3681379,531516,9/19/2014 04:06:04,,9/19/2014 05:49:53,NAT,Necessary Action Taken,003XX Bourbon St,70112
I2394614,98,DRIVING WHILE UNDER INFLUENCE,3681937,537491,9/19/2014 07:34:48,,9/19/2014 13:23:59,DUP,DUPLICATE,I10 W & Laharpe St,70116
E1676514,98,DRIVING WHILE UNDER INFLUENCE,3668145,540502,5/13/2014 05:02:21,5/13/2014 05:02:21,5/13/2014 06:15:52,NAT,Necessary Action Taken,050XX Canal St,70119
A2222914,98,DRIVING WHILE UNDER INFLUENCE,3667826,541091,1/18/2014 02:03:13,1/18/2014 02:03:13,1/18/2014 03:36:08,NAT,Necessary Action Taken,050XX Canal Blvd,70124
A2223914,98,DRIVING WHILE UNDER INFLUENCE,3675828,529192,1/18/2014 02:11:31,1/18/2014 02:11:31,1/18/2014 03:15:34,NAT,Necessary Action Taken,Earhart Blvd & S Claiborne Ave (6J03),70125
I2508914,98,DRIVING WHILE UNDER INFLUENCE,3682027,521873,9/20/2014 00:34:08,9/20/2014 00:34:08,9/20/2014 01:11:23,NAT,Necessary Action Taken,Tchoupitoulas St & Saint James St,70130
I2528714,98,DRIVING WHILE UNDER INFLUENCE,3669241,536306,9/20/2014 05:29:59,9/20/2014 05:29:59,9/20/2014 06:47:37,NAT,Necessary Action Taken,Tulane Ave & S Carrollton Ave (3D01),70119
C1217814,98,DRIVING WHILE UNDER INFLUENCE,3688066,536234,3/10/2014 03:53:35,,3/10/2014 04:48:30,NAT,Necessary Action Taken,029XX Saint Claude Ave,70117
A2234314,98,DRIVING WHILE UNDER INFLUENCE,3667826,541091,1/18/2014 04:46:43,1/18/2014 04:46:43,1/18/2014 06:11:36,NAT,Necessary Action Taken,050XX Canal Blvd,70124
I2649514,98,DRIVING WHILE UNDER INFLUENCE,3668640,518596,9/21/2014 04:50:39,,9/21/2014 06:08:16,NAT,Necessary Action Taken,Robert St & Magazine St,
E1811014,98,DRIVING WHILE UNDER INFLUENCE,3670380,517980,5/14/2014 01:13:00,,5/14/2014 01:57:45,NAT,Necessary Action Taken,Cadiz St & Laurel St,70115
E1817814,98,DRIVING WHILE UNDER INFLUENCE,3679552,519267,5/14/2014 02:55:03,5/14/2014 02:55:03,5/14/2014 05:31:14,NAT,Necessary Action Taken,1st St & Tchoupitoulas St,70130
E1818314,98,DRIVING WHILE UNDER INFLUENCE,3666435,547078,5/14/2014 03:08:48,,5/14/2014 03:12:04,NAT,Necessary Action Taken,059XX West End Blvd,70124
E1819814,98,DRIVING WHILE UNDER INFLUENCE,3670602,518691,5/14/2014 03:36:51,5/14/2014 03:36:51,5/14/2014 06:35:40,NAT,Necessary Action Taken,045XX Magazine St,70115
I2747314,98,DRIVING WHILE UNDER INFLUENCE,3673181,526554,9/22/2014 02:17:46,,9/22/2014 03:34:28,NAT,Necessary Action Taken,028XX S Claiborne Ave,70115
I2872714,98,DRIVING WHILE UNDER INFLUENCE,3684747,533513,9/23/2014 02:48:16,9/23/2014 02:48:16,9/23/2014 03:55:45,NAT,Necessary Action Taken,N Peters St & Barracks St,70116
I3001414,98,DRIVING WHILE UNDER INFLUENCE,3677023,518291,9/24/2014 01:01:00,9/24/2014 01:01:00,9/24/2014 02:03:16,NAT,Necessary Action Taken,Tchoupitoulas St & 9th St,70115
I3004014,98,DRIVING WHILE UNDER INFLUENCE,3674131,521552,9/24/2014 01:50:08,9/24/2014 01:50:08,9/24/2014 03:00:56,NAT,Necessary Action Taken,016XX Louisiana Ave,70115
E1965814,98,DRIVING WHILE UNDER INFLUENCE,3666966,540663,5/15/2014 04:17:12,5/15/2014 04:17:12,5/15/2014 05:20:17,NAT,Necessary Action Taken,I10 W & Metairie Rd,70118
J3485014,98,DRIVING WHILE UNDER INFLUENCE,3710022,561969,10/28/2014 01:35:01,,10/28/2014 03:34:11,NAT,Necessary Action Taken,Read Blvd & N I-10 Service Rd (7I06),70127
C1346814,98,DRIVING WHILE UNDER INFLUENCE,3669977,539155,3/11/2014 01:15:17,3/11/2014 01:15:17,3/11/2014 01:16:36,NAT,Necessary Action Taken,Canal St & S Alexander St (3D02),70119
C1355314,98,DRIVING WHILE UNDER INFLUENCE,3687423,537945,3/11/2014 04:11:50,,3/11/2014 05:12:16,NAT,Necessary Action Taken,Franklin Ave (5B03) & N Robertson St,
L0646114,98,DRIVING WHILE UNDER INFLUENCE,3670789,534246,12/6/2014 01:34:35,,12/6/2014 01:35:25,NAT,Necessary Action Taken,I-10 W & Carrollton Airline Exit,70119
I3144514,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,9/25/2014 02:34:14,9/25/2014 02:34:14,9/25/2014 04:08:41,NAT,Necessary Action Taken,Tchoupitoulas St & Louisiana Ave (6A03),70115
L0649114,98,DRIVING WHILE UNDER INFLUENCE,3677090,531211,12/6/2014 02:16:04,,12/6/2014 03:50:31,NAT,Necessary Action Taken,S Claiborne Ave (1G01) & Perdido St,70112
I3146614,98,DRIVING WHILE UNDER INFLUENCE,3663644,524114,9/25/2014 03:01:40,,9/25/2014 03:50:05,NAT,Necessary Action Taken,069XX Saint Charles Ave,70118
E2078814,98,DRIVING WHILE UNDER INFLUENCE,3699719,557531,5/15/2014 20:25:53,,5/15/2014 22:06:04,NAT,Necessary Action Taken,I-10 W & Morrison Rd Exit,70126
I3267214,98,DRIVING WHILE UNDER INFLUENCE,3681989,525175,9/26/2014 00:26:54,,9/26/2014 03:02:14,NAT,Necessary Action Taken,Tchoupitoulas St & Calliope St (6C01),70130
I3267314,98,DRIVING WHILE UNDER INFLUENCE,3677304,518348,9/26/2014 00:30:29,9/26/2014 00:30:29,9/26/2014 01:25:56,NAT,Necessary Action Taken,031XX Tchoupitoulas St,70115
I3275714,98,DRIVING WHILE UNDER INFLUENCE,3670961,537395,9/26/2014 02:23:12,9/26/2014 02:23:12,9/26/2014 03:57:37,NAT,Necessary Action Taken,040XX Palmyra St,70119
I3276114,98,DRIVING WHILE UNDER INFLUENCE,3673331,535097,9/26/2014 02:33:03,9/26/2014 02:33:03,9/26/2014 04:52:23,NAT,Necessary Action Taken,S Salcedo St & Banks St (1L02),70119
C1760014,98,DRIVING WHILE UNDER INFLUENCE,3666076,547432,3/14/2014 03:54:31,3/14/2014 03:54:31,3/14/2014 05:26:01,NAT,Necessary Action Taken,Veterans Blvd & Pontchartrain Blvd (3B03),70124
E2102814,98,DRIVING WHILE UNDER INFLUENCE,3680715,525946,5/16/2014 00:11:06,,5/16/2014 01:42:30,NAT,Necessary Action Taken,Calliope St (6E04) & Magazine St,70130
E2107214,98,DRIVING WHILE UNDER INFLUENCE,3680715,525946,5/16/2014 01:00:55,,5/16/2014 01:47:40,NAT,Necessary Action Taken,Calliope St (6E04) & Magazine St,70130
I3397614,98,DRIVING WHILE UNDER INFLUENCE,3684747,533513,9/26/2014 23:24:10,9/26/2014 23:24:10,9/27/2014 01:23:46,RTF,REPORT TO FOLLOW,N Peters St & Barracks St,70116
B0644514,98,DRIVING WHILE UNDER INFLUENCE,3683615,532580,2/6/2014 03:53:34,2/6/2014 03:53:34,2/6/2014 05:35:39,NAT,Necessary Action Taken,Decatur St & Dumaine St,70116
I3420314,98,DRIVING WHILE UNDER INFLUENCE,3668167,532498,9/27/2014 03:14:49,,9/27/2014 05:54:04,NAT,Necessary Action Taken,Earhart Blvd & Broadway St (2U04),
I3422714,98,DRIVING WHILE UNDER INFLUENCE,3679759,522812,9/27/2014 03:57:39,,9/27/2014 05:44:03,NAT,Necessary Action Taken,St Mary St & Magazine St,70130
I3425114,98,DRIVING WHILE UNDER INFLUENCE,3682027,521873,9/27/2014 04:40:14,9/27/2014 04:40:44,9/27/2014 05:48:01,NAT,Necessary Action Taken,St James St & Tchoupitoulas St,70130
B0646014,98,DRIVING WHILE UNDER INFLUENCE,3679164,522314,2/6/2014 04:16:43,,2/6/2014 05:09:22,NAT,Necessary Action Taken,021XX Magazine St,
B0649614,98,DRIVING WHILE UNDER INFLUENCE,3672293,534752,2/6/2014 05:51:13,,2/6/2014 06:52:05,NAT,Necessary Action Taken,033XX Tulane Ave,70119
I3488414,98,DRIVING WHILE UNDER INFLUENCE,3675397,535134,9/27/2014 17:22:39,9/27/2014 17:22:39,9/27/2014 20:56:55,NAT,Necessary Action Taken,N Broad St & Canal St,70119
I3534314,98,DRIVING WHILE UNDER INFLUENCE,3676159,530888,9/28/2014 00:59:15,9/28/2014 00:59:15,9/28/2014 02:09:53,NAT,Necessary Action Taken,I-10 E & Bertrand St,70113
I3545414,98,DRIVING WHILE UNDER INFLUENCE,3668289,545880,9/28/2014 03:49:21,9/28/2014 03:49:21,9/28/2014 05:19:52,NAT,Necessary Action Taken,I-610 W & Canal Blvd (3E02),70124
I3546714,98,DRIVING WHILE UNDER INFLUENCE,3673267,536652,9/28/2014 04:12:15,,9/28/2014 05:34:55,NAT,Necessary Action Taken,Canal St (1L02) & S Jefferson Davis Pkwy,70119
A2361114,98,DRIVING WHILE UNDER INFLUENCE,3680094,533378,1/19/2014 06:39:49,,1/19/2014 07:21:30,NAT,Necessary Action Taken,014XX Saint Louis St,70112
E2248614,98,DRIVING WHILE UNDER INFLUENCE,3678483,545059,5/16/2014 23:38:19,,5/17/2014 03:03:52,NAT,Necessary Action Taken,I-610 E & Saint Bernard Ave,70122
E2249314,98,DRIVING WHILE UNDER INFLUENCE,3678483,545059,5/16/2014 23:49:11,,5/17/2014 03:03:49,NAT,Necessary Action Taken,I-610 E & Saint Bernard Ave,
E2250014,98,DRIVING WHILE UNDER INFLUENCE,3671727,537212,5/16/2014 23:51:28,,5/17/2014 00:49:26,NAT,Necessary Action Taken,002XX S Cortez St,70119
I3612714,98,DRIVING WHILE UNDER INFLUENCE,3680643,531143,9/28/2014 20:38:45,9/28/2014 20:40:26,9/28/2014 23:44:06,RTF,REPORT TO FOLLOW,Baronne St (8D01) & Canal St,70112
E2266114,98,DRIVING WHILE UNDER INFLUENCE,3676644,528851,5/17/2014 03:06:54,5/17/2014 03:06:54,5/17/2014 03:08:08,RTF,REPORT TO FOLLOW,US90B E & Earhart Blvd,70113
I3629814,98,DRIVING WHILE UNDER INFLUENCE,3679230,528320,9/29/2014 00:25:02,9/29/2014 00:25:02,9/29/2014 03:14:52,NAT,Necessary Action Taken,Julia St & Okeefe Ave,70113
E2273714,98,DRIVING WHILE UNDER INFLUENCE,3666623,533430,5/17/2014 05:13:11,,5/17/2014 06:08:57,NAT,Necessary Action Taken,S Carrollton Ave (2T03) & Earhart Blvd,70118
I3643914,98,DRIVING WHILE UNDER INFLUENCE,3682610,530143,9/29/2014 04:25:07,,9/29/2014 06:44:35,NAT,Necessary Action Taken,Iberville St & N Front St,70130
I3646014,98,DRIVING WHILE UNDER INFLUENCE,3681664,520792,9/29/2014 05:07:15,9/29/2014 05:07:15,9/29/2014 05:12:44,VOI,VOID,018XX Tchoupitoulas St,70130
K3224014,98,DRIVING WHILE UNDER INFLUENCE,3721960,570050,11/26/2014 23:56:21,11/26/2014 23:56:21,11/27/2014 00:56:23,NAT,Necessary Action Taken,I-10 E & Little Woods Exit,70129
A1171514,98,DRIVING WHILE UNDER INFLUENCE,3674764,520331,1/10/2014 02:36:37,1/10/2014 02:36:37,1/10/2014 03:29:07,NAT,Necessary Action Taken,Louisiana Ave & Chestnut St (6D01),70115
J0000414,98,DRIVING WHILE UNDER INFLUENCE,3679533,526937,10/1/2014 00:03:45,10/1/2014 00:03:45,10/1/2014 02:06:40,NAT,Necessary Action Taken,O'Keefe Ave Exit & US90B E,70113
E2395714,98,DRIVING WHILE UNDER INFLUENCE,3675348,517897,5/18/2014 02:01:28,5/18/2014 02:01:28,5/18/2014 02:48:47,NAT,Necessary Action Taken,Delachaise St & Tchoupitoulas St,70115
J0006714,98,DRIVING WHILE UNDER INFLUENCE,3666462,547602,10/1/2014 01:30:52,10/1/2014 01:30:52,10/1/2014 03:00:03,NAT,Necessary Action Taken,West End Blvd & Polk St,70124
J0014614,98,DRIVING WHILE UNDER INFLUENCE,3670336,535621,10/1/2014 03:53:40,10/1/2014 03:53:40,10/1/2014 06:32:30,NAT,Necessary Action Taken,038XX Tulane Ave,70119
J0014914,98,DRIVING WHILE UNDER INFLUENCE,3667354,521536,10/1/2014 04:05:11,,10/1/2014 05:29:45,NAT,Necessary Action Taken,Saint Charles Ave & Jefferson Ave (2F02),
E2405214,98,DRIVING WHILE UNDER INFLUENCE,3677023,518291,5/18/2014 04:36:06,5/18/2014 04:36:06,5/18/2014 04:37:50,NAT,Necessary Action Taken,Tchoupitoulas St & 9th St,70115
B0789114,98,DRIVING WHILE UNDER INFLUENCE,3706529,553137,2/7/2014 06:29:30,2/7/2014 06:43:03,2/7/2014 07:14:20,NAT,Necessary Action Taken,Chef Menteur Hwy & Crowder Blvd,
A0283814,98,DRIVING WHILE UNDER INFLUENCE,3677570,521168,1/3/2014 01:54:48,1/3/2014 03:12:12,1/3/2014 06:08:38,NAT,Necessary Action Taken,Magazine St & 3rd St,70130
J0672214,98,DRIVING WHILE UNDER INFLUENCE,3681820,530254,10/6/2014 02:23:04,,10/6/2014 03:29:50,NAT,Necessary Action Taken,Decatur St & Canal St,70130
E2417714,98,DRIVING WHILE UNDER INFLUENCE,3680944,526884,5/18/2014 08:41:52,5/18/2014 08:45:25,5/18/2014 10:38:52,NAT,Necessary Action Taken,Magazine St & Andrew Higgins Blvd,70130
J0669214,98,DRIVING WHILE UNDER INFLUENCE,3676890,533845,10/6/2014 01:24:59,10/6/2014 01:24:59,10/6/2014 02:26:22,NAT,Necessary Action Taken,022XX Canal St,70119
C1570214,98,DRIVING WHILE UNDER INFLUENCE,3676329,529244,3/12/2014 18:10:01,3/12/2014 18:15:34,3/12/2014 21:42:11,NAT,Necessary Action Taken,US90B E & S S Claiborne Exit,70113
I2743814,98,DRIVING WHILE UNDER INFLUENCE,3672929,526368,9/22/2014 01:23:17,9/22/2014 01:23:17,9/22/2014 03:07:58,NAT,Necessary Action Taken,028XX S Claiborne Ave,70115
J0146614,98,DRIVING WHILE UNDER INFLUENCE,3675348,517897,10/2/2014 01:23:27,10/2/2014 01:23:27,10/2/2014 02:24:34,NAT,Necessary Action Taken,Tchoupitoulas St & Delachaise St,70115
J0148114,98,DRIVING WHILE UNDER INFLUENCE,3681664,520792,10/2/2014 01:41:59,10/2/2014 01:41:59,10/2/2014 03:34:08,NAT,Necessary Action Taken,018XX Tchoupitoulas St,70130
J0158014,98,DRIVING WHILE UNDER INFLUENCE,3673853,521346,10/2/2014 04:53:47,10/2/2014 04:53:47,10/2/2014 05:49:56,NAT,Necessary Action Taken,Saint Charles Ave & Delachaise St (6P01),70115
B0782914,98,DRIVING WHILE UNDER INFLUENCE,3675359,519793,2/7/2014 03:34:52,,2/7/2014 04:16:58,NAT,Necessary Action Taken,011XX Toledano St,70115
C1602714,98,DRIVING WHILE UNDER INFLUENCE,3675503,551659,3/13/2014 00:30:28,,3/13/2014 01:34:44,NAT,Necessary Action Taken,Wisner Blvd & Filmore Ave (3J02),
C1609114,98,DRIVING WHILE UNDER INFLUENCE,3671663,538870,3/13/2014 01:46:31,3/13/2014 01:46:31,3/13/2014 02:34:43,NAT,Necessary Action Taken,Bienville St & N Carrollton Ave,70119
E2518214,98,DRIVING WHILE UNDER INFLUENCE,3669301,536278,5/19/2014 03:34:33,,5/19/2014 05:13:41,NAT,Necessary Action Taken,Tulane Ave & S Carrollton Ave (1K02),70119
C1612514,98,DRIVING WHILE UNDER INFLUENCE,3668575,550124,3/13/2014 03:02:31,3/13/2014 03:02:31,3/13/2014 03:51:46,NAT,Necessary Action Taken,064XX Canal Blvd,70124
A2331814,98,DRIVING WHILE UNDER INFLUENCE,3670980,518805,1/18/2014 23:40:21,,1/19/2014 01:08:47,NAT,Necessary Action Taken,009XX Napoleon Ave,70115
B0780114,98,DRIVING WHILE UNDER INFLUENCE,3682681,535124,2/7/2014 02:19:01,,2/7/2014 03:44:10,NAT,Necessary Action Taken,N Rampart St & Barracks St (1F02),70116
J0288314,98,DRIVING WHILE UNDER INFLUENCE,3674444,521056,10/3/2014 00:44:06,10/3/2014 00:44:06,10/3/2014 01:30:53,NAT,Necessary Action Taken,Prytania St & Louisiana Ave (6D01),70115
J0294814,98,DRIVING WHILE UNDER INFLUENCE,3675355,518969,10/3/2014 02:23:07,10/3/2014 02:23:07,10/3/2014 03:48:18,NAT,Necessary Action Taken,Louisiana Ave & Laurel St (6A03),70115
A2350314,98,DRIVING WHILE UNDER INFLUENCE,3674250,521518,1/19/2014 03:28:26,,1/19/2014 04:41:55,NAT,Necessary Action Taken,Louisiana Ave (6D01) & Saint Charles Ave,
J0571514,98,DRIVING WHILE UNDER INFLUENCE,3672816,524809,10/5/2014 05:28:05,,10/5/2014 06:39:17,NAT,Necessary Action Taken,Louisiana Ave (6I01) & S Robertson St,70115
J0423514,98,DRIVING WHILE UNDER INFLUENCE,3674670,517822,10/4/2014 01:23:35,,10/4/2014 02:10:58,NAT,Necessary Action Taken,036XX Tchoupitoulas St,70115
J0425714,98,DRIVING WHILE UNDER INFLUENCE,3681854,521169,10/4/2014 01:44:52,,10/4/2014 02:15:25,NAT,Necessary Action Taken,Tchoupitoulas St & Felicity St,70130
J0434314,98,DRIVING WHILE UNDER INFLUENCE,3673767,532899,10/4/2014 03:16:42,,10/4/2014 04:29:07,NAT,Necessary Action Taken,007XX S Broad St,70119
J0437114,98,DRIVING WHILE UNDER INFLUENCE,3678391,518805,10/4/2014 04:03:30,,10/4/2014 05:15:20,NAT,Necessary Action Taken,Washington Ave & Tchoupitoulas St,70130
B0767514,98,DRIVING WHILE UNDER INFLUENCE,3681683,520714,2/6/2014 23:47:09,,2/7/2014 01:31:36,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
K3230314,98,DRIVING WHILE UNDER INFLUENCE,3667643,526711,11/27/2014 01:40:55,,11/27/2014 02:25:20,NAT,Necessary Action Taken,S Claiborne Ave (2N02) & Nashville Ave,70125
E2651114,98,DRIVING WHILE UNDER INFLUENCE,3678391,518805,5/20/2014 01:45:51,,5/20/2014 03:39:32,NAT,Necessary Action Taken,Washington Ave & Tchoupitoulas St,70130
A1166914,98,DRIVING WHILE UNDER INFLUENCE,3685074,534870,1/10/2014 01:47:37,1/10/2014 01:47:37,1/10/2014 02:13:18,NAT,Necessary Action Taken,Elysian Fields Ave (8F03) & Royal St,70116
A1167214,98,DRIVING WHILE UNDER INFLUENCE,3666159,543920,1/10/2014 01:56:09,1/10/2014 01:56:09,1/10/2014 03:29:33,NAT,Necessary Action Taken,I-10 W & West End Blvd Exit,70124
B0775114,98,DRIVING WHILE UNDER INFLUENCE,3679700,523342,2/7/2014 01:01:58,,2/7/2014 01:47:59,NAT,Necessary Action Taken,018XX Sophie Wright Pl,70130
A2345914,98,DRIVING WHILE UNDER INFLUENCE,3663681,532456,1/19/2014 02:19:17,1/19/2014 02:19:17,1/19/2014 03:59:05,NAT,Necessary Action Taken,085XX S Claiborne Ave,70118
A1168214,98,DRIVING WHILE UNDER INFLUENCE,3673746,522546,1/10/2014 02:05:19,1/10/2014 02:05:19,1/10/2014 03:01:28,NAT,Necessary Action Taken,Louisiana Ave & Dryades St (6Q02),70115
J0569014,98,DRIVING WHILE UNDER INFLUENCE,3673463,534154,10/5/2014 04:35:58,,10/5/2014 05:54:39,NAT,Necessary Action Taken,Tulane Ave & S Dupre St (1K01),70119
J0572814,98,DRIVING WHILE UNDER INFLUENCE,3664686,534535,10/5/2014 06:07:13,10/5/2014 06:08:57,10/5/2014 09:00:47,NAT,Necessary Action Taken,Earhart Blvd (2S02) & Monroe St,70118
B0782014,98,DRIVING WHILE UNDER INFLUENCE,3673874,519206,2/7/2014 03:08:51,,2/7/2014 04:14:18,NAT,Necessary Action Taken,Magazine St & Antonine St,70115
E2637814,98,DRIVING WHILE UNDER INFLUENCE,3714955,564839,5/19/2014 22:57:25,,5/20/2014 00:01:01,NAT,Necessary Action Taken,I-10 E & Bullard Ave (7I09),70128
K3234014,98,DRIVING WHILE UNDER INFLUENCE,3677896,518625,11/27/2014 03:13:53,,11/27/2014 04:19:09,NAT,Necessary Action Taken,Tchoupitoulas St & 6th St,
L0780214,98,DRIVING WHILE UNDER INFLUENCE,3680211,526416,12/7/2014 03:28:23,12/7/2014 03:28:23,12/7/2014 03:29:02,RTF,REPORT TO FOLLOW,US90B W & Tchoupitoulas Exit,70130
L0780314,98,DRIVING WHILE UNDER INFLUENCE,3673029,524194,12/7/2014 03:32:31,,12/7/2014 05:28:29,NAT,Necessary Action Taken,024XX Louisiana Ave,70115
L0783014,98,DRIVING WHILE UNDER INFLUENCE,3675347,535172,12/7/2014 04:37:36,12/7/2014 04:37:36,12/7/2014 06:20:48,NAT,Necessary Action Taken,N Broad St & Canal St,70119
A2359114,98,DRIVING WHILE UNDER INFLUENCE,3663484,532696,1/19/2014 05:50:28,,1/19/2014 06:23:11,NAT,Necessary Action Taken,S Claiborne Ave (2K04) & Leonidas St,70118
L0785714,98,DRIVING WHILE UNDER INFLUENCE,3665976,544660,12/7/2014 05:22:24,12/7/2014 05:22:24,12/7/2014 06:33:46,NAT,Necessary Action Taken,I10 E (3B02) & Pontchartrain Blvd,70124
J0806614,98,DRIVING WHILE UNDER INFLUENCE,3675861,520036,10/7/2014 02:54:50,10/7/2014 02:54:50,10/7/2014 03:42:43,NAT,Necessary Action Taken,Magazine St & 9th St,70115
E2795314,98,DRIVING WHILE UNDER INFLUENCE,3679078,527885,5/21/2014 00:42:29,,5/21/2014 02:25:08,NAT,Necessary Action Taken,O'Keefe Ave & Howard Ave,70113
L0795814,98,DRIVING WHILE UNDER INFLUENCE,3668113,535072,12/7/2014 09:07:59,,12/7/2014 11:16:46,NAT,Necessary Action Taken,S Carrollton Ave (2T05) & Palmetto St,
E2804614,98,DRIVING WHILE UNDER INFLUENCE,3664893,523115,5/21/2014 03:11:32,,5/21/2014 04:04:47,NAT,Necessary Action Taken,Saint Charles Ave & Calhoun St (2E03),70118
J0833014,98,DRIVING WHILE UNDER INFLUENCE,3721750,569987,10/7/2014 10:06:37,,10/7/2014 11:58:36,NAT,Necessary Action Taken,I-10 W & I-510 S,70128
C1759214,98,DRIVING WHILE UNDER INFLUENCE,3670839,519860,3/14/2014 03:23:36,3/14/2014 03:23:36,3/14/2014 04:04:06,NAT,Necessary Action Taken,012XX Napoleon Ave,70115
J0560914,98,DRIVING WHILE UNDER INFLUENCE,3677896,518625,10/5/2014 02:03:57,,10/5/2014 03:34:33,NAT,Necessary Action Taken,6th St & Tchoupitoulas St,70115
J0923514,98,DRIVING WHILE UNDER INFLUENCE,3678608,522363,10/8/2014 00:14:34,10/8/2014 00:14:34,10/8/2014 00:14:56,NAT,Necessary Action Taken,Camp St (6D03) & Jackson Ave,70130
A1179014,98,DRIVING WHILE UNDER INFLUENCE,3677943,523864,1/10/2014 04:14:59,,1/10/2014 05:26:03,NAT,Necessary Action Taken,021XX Saint Charles Ave,70130
J0938314,98,DRIVING WHILE UNDER INFLUENCE,3681661,526411,10/8/2014 04:32:17,,10/8/2014 05:59:50,NAT,Necessary Action Taken,009XX Poeyfarre St,70130
A1179814,98,DRIVING WHILE UNDER INFLUENCE,3671802,518864,1/10/2014 04:27:18,,1/10/2014 05:26:21,NAT,Necessary Action Taken,Milan St & Magazine St,
E2886814,98,DRIVING WHILE UNDER INFLUENCE,3666847,555723,5/21/2014 17:16:53,5/21/2014 17:18:45,5/21/2014 19:42:09,NAT,Necessary Action Taken,073XX Lakeshore Dr,70124
J1060614,98,DRIVING WHILE UNDER INFLUENCE,3676168,518024,10/9/2014 01:41:22,,10/9/2014 02:46:38,NAT,Necessary Action Taken,Toledano St & Tchoupitoulas St,70115
J1061614,98,DRIVING WHILE UNDER INFLUENCE,3669301,536278,10/9/2014 02:05:41,10/9/2014 02:05:41,10/9/2014 03:51:43,NAT,Necessary Action Taken,S Carrollton Ave (1K02) & Tulane Ave,70119
J1066714,98,DRIVING WHILE UNDER INFLUENCE,3682080,524122,10/9/2014 03:48:55,10/9/2014 03:48:55,10/9/2014 04:35:09,NAT,Necessary Action Taken,Tchoupitoulas St & Henderson St (6C01),70130
E2947114,98,DRIVING WHILE UNDER INFLUENCE,3677603,518510,5/22/2014 01:19:26,,5/22/2014 02:03:43,NAT,Necessary Action Taken,7th St & Tchoupitoulas St,70115
E2953214,98,DRIVING WHILE UNDER INFLUENCE,3675488,522162,5/22/2014 02:55:54,5/22/2014 03:04:48,5/22/2014 04:06:26,NAT,Necessary Action Taken,029XX Saint Charles Ave,70115
E2958014,98,DRIVING WHILE UNDER INFLUENCE,3681989,525175,5/22/2014 04:30:27,,5/22/2014 05:27:26,NAT,Necessary Action Taken,Calliope St (6C01) & Tchoupitoulas St,70130
J1195514,98,DRIVING WHILE UNDER INFLUENCE,3671906,525959,10/10/2014 02:27:56,10/10/2014 03:52:33,10/10/2014 05:23:40,NAT,Necessary Action Taken,Delachaise St & S Claiborne Ave (2O01),70125
J1202614,98,DRIVING WHILE UNDER INFLUENCE,3682141,537840,10/10/2014 05:13:23,,10/10/2014 06:40:15,NAT,Necessary Action Taken,Saint Bernard Ave & N Claiborne Ave (1B01),70116
C1887914,98,DRIVING WHILE UNDER INFLUENCE,3697434,560945,3/15/2014 01:36:33,3/15/2014 01:36:33,3/15/2014 05:40:52,NAT,Necessary Action Taken,067XX Hayne Blvd,70126
C1896514,98,DRIVING WHILE UNDER INFLUENCE,3681547,529080,3/15/2014 04:03:42,3/15/2014 04:03:42,3/15/2014 06:41:54,NAT,Necessary Action Taken,004XX Poydras St,70130
E3082414,98,DRIVING WHILE UNDER INFLUENCE,3681683,520714,5/23/2014 00:07:51,,5/23/2014 00:56:22,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
E3083814,98,DRIVING WHILE UNDER INFLUENCE,3681683,520714,5/23/2014 00:25:20,,5/23/2014 00:25:40,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
E3087814,98,DRIVING WHILE UNDER INFLUENCE,3681673,520761,5/23/2014 01:04:08,,5/23/2014 02:05:02,NAT,Necessary Action Taken,018XX Tchoupitoulas St,70130
